id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1371790123696758786,1371790123696758786,2021-03-16 11:47:06 UTC,2021-03-16,11:47:06,+0000,714995725,fokara1975,Fotis Karakousis,,"Οι απαντήσεις για #λιγναδη , #Παρνηθα, #ικαρια #ΝεαΣμυρνη , #τροχαιοβουλη, #ειδικη_αδεια, #πρυτανης και πολλά πολλά ακόμα που βγαίνουν συνέχεια, είναι δύο. Ο Τσίπρας ήταν στο κότερο και ο Πολάκης καπνίζει...",el,[],[],[],0,0,1,"['λιγναδη', 'παρνηθα', 'ικαρια', 'νεασμυρνη', 'τροχαιοβουλη', 'ειδικη_αδεια', 'πρυτανης']",[],https://twitter.com/Fokara1975/status/1371790123696758786,False,,0,,,,,,,,[],,,,
1371789883644207108,1371789883644207108,2021-03-16 11:46:09 UTC,2021-03-16,11:46:09,+0000,1230100072647532544,kosmodromio_gr,kosmodromio.gr,,Διαβάστε. ΕΛ.ΑΣ. κατά “Εφημερίδας των Συντακτών” για τα “βασανιστήρια” στη ΓΑΔΑ #αστυνομικη_βια #ΝεαΣμυρνη #ΓΑΔΑ  https://t.co/AFelI3kJia,el,[],['https://kosmodromio.gr/2021/03/16/el-as-kata-efhmeridas-twn-suntaktwn/'],[],0,0,2,"['αστυνομικη_βια', 'νεασμυρνη', 'γαδα']",[],https://twitter.com/Kosmodromio_gr/status/1371789883644207108,False,,0,,,,,,,,[],,,,
1371789841000755203,1371789841000755203,2021-03-16 11:45:59 UTC,2021-03-16,11:45:59,+0000,361388485,adplacitum,adplacitum,,Δεν εχουν υπαρξει μεγαλυτεροι τσαρλατανοι Ποσο δουλεμα ακομα?  Είχ ειδική άδεια ο αστυνομικός για να προτάξει τα γάντια του?  #ΝεαΣμυρνη #χρυσοχοιδη_παραιτησου #ειδικη_αδεια  https://t.co/S8xI0w1cjR,el,[],[],"['https://pbs.twimg.com/media/EwmSI5HWQAEqCke.png', 'https://pbs.twimg.com/media/EwmTJMjWYAIqLbd.jpg']",0,1,0,"['νεασμυρνη', 'χρυσοχοιδη_παραιτησου', 'ειδικη_αδεια']",[],https://twitter.com/adplacitum/status/1371789841000755203,False,,1,https://pbs.twimg.com/media/EwmSI5HWQAEqCke.png,,,,,,,[],,,,
1371788908556656645,1371788908556656645,2021-03-16 11:42:17 UTC,2021-03-16,11:42:17,+0000,3375413392,dikay_karan,Di Kay,,"#Νεα_Σμυρνη #ΝεαΣμυρνη  Ακόμα μία τραγική απόφαση της δημοτικής αρχής, η οποία πριν από μερικούς μήνες είχε επιστρατεύσει και τα ΜΑΤ για να κλείσει το Αλσος της Νέας Σμύρνης.  https://t.co/JaSa8KHr1o",el,[],['https://www.efsyn.gr/politiki/paraskinia/285685_mikropolitikes-epiloges'],[],0,0,0,"['νεα_σμυρνη', 'νεασμυρνη']",[],https://twitter.com/DiKay_Karan/status/1371788908556656645,False,,0,,,,,,,,[],,,,
1371788611033645058,1371788611033645058,2021-03-16 11:41:06 UTC,2021-03-16,11:41:06,+0000,14465184,chacakhan,Chaca-Khan,,Διαβάστε όλοι τη μαρτυρία του @DelgadoSero για τα βασανιστήρια και τις παράνομες πρακτικές που λαμβάνουν χώρα στη ΓΑΔΑ. Πρόκειται για συλληφθέντα που αφέθηκε ελεύθερος με περιοριστικούς όρους για τα γεγονότα στη #Νεα_Σμυρνη.  #ΓΑΔΑ #Χρυσοχοιδη_παραιτησου   https://t.co/UKcyZxOzoa,el,"[{'screen_name': 'delgadosero', 'name': 'άρης π.', 'id': '933300551609135104'}]",['https://www.efsyn.gr/politiki/synenteyxeis/285714_moy-eipan-tha-biasoyme-mehri-kai-koytabi-soy'],[],1,4,3,"['νεα_σμυρνη', 'γαδα', 'χρυσοχοιδη_παραιτησου']",[],https://twitter.com/chacakhan/status/1371788611033645058,False,,0,,,,,,,,[],,,,
1371788297140383748,1371782050362093568,2021-03-16 11:39:51 UTC,2021-03-16,11:39:51,+0000,1325344453297655809,sorrybut15,_μπριζιτ_,,@usbi8ikos @myrtozax Όλα τα παραπάνω δεν τα βλέπεις ??? #Λιγναδης_gate #τροχαιο_βουλη #νεα_σμύρνη #ειδικη_αδεια κλπ κλπ κλπ ή είσαι οκ ?,el,[],[],[],2,0,2,"['λιγναδης_gate', 'τροχαιο_βουλη', 'νεα_σμύρνη', 'ειδικη_αδεια']",[],https://twitter.com/sorrybut15/status/1371788297140383748,False,,0,,,,,,,,"[{'screen_name': 'usbi8ikos', 'name': 'usbi8ikos🌐', 'id': '2785791271'}, {'screen_name': 'myrtozax', 'name': 'Zaxariadou Martha🇬🇷🇬🇷', 'id': '486783894'}]",,,,
1371785667433336832,1371785667433336832,2021-03-16 11:29:24 UTC,2021-03-16,11:29:24,+0000,563429665,petechatziplis,Pete Chatziplis,,"Τακτοποιείται και το θέμα του Ινδιάνου, ανέλαβε καλός δικηγόρος. Ένα παράπονο: να μην βγει ένα σορο-ΜΚΟ της ελίτ να υπερασπιστεί τις φυλές; Λέγεται ότι λόγω εμπειρίας θα αναλάβει σύνδεσμος με μπατίρηδες επενδυτές στο ΔΣ Καζίνο ΤΕΡΝΑ #Ελληνικό;😂#ΝέαΣμύρνη  https://t.co/CXXgJTGo0F",el,[],['https://www.metrosport.gr/dikigoros-andra-poy-epitethike-ston-astynomiko-anaxiopisti-i-katathesi-toy-koyniadoy-toy-356928'],[],0,0,0,"['ελληνικό', 'νέασμύρνη']",[],https://twitter.com/petechatziplis/status/1371785667433336832,False,,0,,,,,,,,[],,,,
1371784432521207808,1371784432521207808,2021-03-16 11:24:29 UTC,2021-03-16,11:24:29,+0000,441130894,calamity_7,Calamity,,"Α και FYI, τώρα με την #ειδικη_αδεια του κλόουν σας, δεν ξεχνάμε τα υπόλοιπα τέρατα #τροχαιο_βουλη #λιγναδης #Νεα_Σμυρνη #αστυνομικη_βια κτλ. Απλώς προστέθηκε κι αυτή η επιτυχία της #κυβερνηση_καρναβαλι .",el,[],[],[],0,0,10,"['ειδικη_αδεια', 'τροχαιο_βουλη', 'λιγναδης', 'νεα_σμυρνη', 'αστυνομικη_βια', 'κυβερνηση_καρναβαλι']",[],https://twitter.com/calamity_7/status/1371784432521207808,False,,0,,,,,,,,[],,,,
1371782699950702592,1371782699950702592,2021-03-16 11:17:36 UTC,2021-03-16,11:17:36,+0000,588461029,ziburon,ziburon,,"#μπατσοι_γουρουνια_δολοφονοι-#Χρυσοχοιδη_παραιτησου απάγουν πολίτη,1μέρα μετά #Νεα_Σμυρνη,ΓΑΔΑ τον βασανίζουν-εκβιάζουν σ'αυτοκτονία!Στ χέρι των πολιτών ν δικαστούν όλοι άμεσα.#ΝΔ_Χουντα-#Μητσοτακη_καθαρμα-#Μπακογιαννη(#τροχαιο_βουλη)-#ειδικη_αδεια γι #εμβολιασμος-#αστυνομικη_βια",el,[],[],[],0,1,2,"['μπατσοι_γουρουνια_δολοφονοι', 'χρυσοχοιδη_παραιτησου', 'νεα_σμυρνη', 'νδ_χουντα', 'μητσοτακη_καθαρμα', 'μπακογιαννη', 'τροχαιο_βουλη', 'ειδικη_αδεια', 'εμβολιασμος', 'αστυνομικη_βια']",[],https://twitter.com/ziburon/status/1371782699950702592,False,,0,,,,,,,,[],,,,
1371781689052135424,1371781689052135424,2021-03-16 11:13:35 UTC,2021-03-16,11:13:35,+0000,2890070175,sotos_milou,Sotos Milou,,#antireport #Νεα_Σμυρνη #ΝΔ_συγκαλυψη #ΝΔ_απατεωνες #μπατσοι_γουρουνια_δολοφονοι,qht,[],[],[],0,1,1,"['antireport', 'νεα_σμυρνη', 'νδ_συγκαλυψη', 'νδ_απατεωνες', 'μπατσοι_γουρουνια_δολοφονοι']",[],https://twitter.com/sotos_milou/status/1371781689052135424,False,https://twitter.com/DelgadoSero/status/1371772578096877568,0,,,,,,,,[],,,,
1371779399704576003,1371779399704576003,2021-03-16 11:04:29 UTC,2021-03-16,11:04:29,+0000,3247225553,grotesque_81,γκροτέσκος,,Χαρηκες που με ειδες ή ειναι γαντια αυτα που κρατας;  #Νεα_Σμυρνη,el,[],[],[],0,0,1,['νεα_σμυρνη'],[],https://twitter.com/grotesque_81/status/1371779399704576003,False,,0,,,,,,,,[],,,,
1371779042878361600,1371779042878361600,2021-03-16 11:03:04 UTC,2021-03-16,11:03:04,+0000,2539667470,andy_panda21,Γιατι_γελατε_κυριοι;,,Μάλλον ήταν σε στύση τα γάντια... #ΝεαΣμυρνη  https://t.co/uIvU0tBLkD,el,[],[],['https://pbs.twimg.com/media/EwmJsw1WQAQDhDI.jpg'],0,0,0,['νεασμυρνη'],[],https://twitter.com/andy_panda21/status/1371779042878361600,False,,1,https://pbs.twimg.com/media/EwmJsw1WQAQDhDI.jpg,,,,,,,[],,,,
1371778004662292483,1371778004662292483,2021-03-16 10:58:57 UTC,2021-03-16,10:58:57,+0000,13177172,axeasy,VAG™ 🟐 Ⓐ🐺🏴‍☠️,,Του Οσίου Αποπροσανατολισμού το ανάγνωσμα στα #boycotGreekMedia για #νδ_παιδεραστες #Λιγναδης_gate #ειδικη_αδεια #AstraZeneca #Νεα_Σμυρνη #τροχαιοβουλη. #τι_ψηφισατε_ρε_μαλακες,el,[],[],[],0,1,1,"['boycotgreekmedia', 'νδ_παιδεραστες', 'λιγναδης_gate', 'ειδικη_αδεια', 'astrazeneca', 'νεα_σμυρνη', 'τροχαιοβουλη', 'τι_ψηφισατε_ρε_μαλακες']",[],https://twitter.com/AxEasy/status/1371778004662292483,False,,0,,,,,,,,[],,,,
1371777130388934657,1371777130388934657,2021-03-16 10:55:28 UTC,2021-03-16,10:55:28,+0000,1101897795009695746,gerelkis_,Giannis Gerelkis,,"""Οι συνάδελφοι την πάτησαν λόγω απειρίας. Για τρεις γκλοπιές απολογούμαστε γονατιστοί στο απλυταριό!"" Αυτά ήταν τα λόγια του προέδρου αστυνομικών Λαρισας και θεσμικού οργάνου της ΠΟΑΣΥ. Ντροπή. Αηδία. #ποναω #Νεα_Σμυρνη #αστυνομικη_βια #κυβερνηση_Μητσοτακη #Χρυσοχοιδης",el,[],[],[],0,0,2,"['ποναω', 'νεα_σμυρνη', 'αστυνομικη_βια', 'κυβερνηση_μητσοτακη', 'χρυσοχοιδης']",[],https://twitter.com/gerelkis_/status/1371777130388934657,False,,0,,,,,,,,[],,,,
1371777009911701511,1371777009911701511,2021-03-16 10:55:00 UTC,2021-03-16,10:55:00,+0000,1230100072647532544,kosmodromio_gr,kosmodromio.gr,,Διαβάστε. Αντιπρόεδρος ΠΟΑΣΥ: “Για τρεις γκλοπιές στη Νέα Σμύρνη απολογούμαστε στο απλυταριό” #αστυνομικη_βια #ΝεαΣμυρνη   https://t.co/gUEvZdESYY,el,[],['https://kosmodromio.gr/2021/03/16/antiproedros-poasu-gia-treis-gklopi/'],[],0,0,1,"['αστυνομικη_βια', 'νεασμυρνη']",[],https://twitter.com/Kosmodromio_gr/status/1371777009911701511,False,,0,,,,,,,,[],,,,
1371776596831506432,1371776596831506432,2021-03-16 10:53:21 UTC,2021-03-16,10:53:21,+0000,400199779,paulpv77,paulPRS 5️⃣,,Επεισόδια στη Νέα Σμύρνη: Σοκάρουν οι διάλογοι των νεαρών από την επίθεση στον αστυνομικό της ομάδας «ΔΡΑΣΗ» #ΝεαΣμυρνη   https://t.co/TwDlcTDTAl,el,[],['https://tomorrownews.gr/ellada/8630-epeisodia-sti-nea-smyrni-sokaroun-oi-dialogoi-ton-nearon-apo-tin-epithesi-ston-astynomiko-tis-omadas-drasi'],[],0,0,0,['νεασμυρνη'],[],https://twitter.com/paulPV77/status/1371776596831506432,False,,0,,,,,,,,[],,,,
1371772816337596420,1371772816337596420,2021-03-16 10:38:20 UTC,2021-03-16,10:38:20,+0000,2272670793,ctsadaris,Chris Tsadaris,,Ρώτησα τον Τζενάρο Γκατούσο την άποψη του για την Κυβέρνηση. #ειδικη_αδεια #τροχαιοβουλη #Μπακογιαννη #ΝΔ_ξεφτιλες #AstraZeneca #ΝεαΣμυρνη #ποναω_ρε_μαλακες  https://t.co/q8EnazoClh,el,[],[],[],0,0,2,"['ειδικη_αδεια', 'τροχαιοβουλη', 'μπακογιαννη', 'νδ_ξεφτιλες', 'astrazeneca', 'νεασμυρνη', 'ποναω_ρε_μαλακες']",[],https://twitter.com/CTsadaris/status/1371772816337596420,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371772796309807106/pu/img/lFPgM-f0sHHRgb67.jpg,,,,,,,[],,,,
1371770295229501441,1371770295229501441,2021-03-16 10:28:19 UTC,2021-03-16,10:28:19,+0000,143384678,pepelepiou,Πεπε ο μικροασβος,,Θα μας πεθάνετε ρε μλκες 🤣🤣🤣 «Ωστόσο από την έρευνα της ΕΛΑΣ εντοπίσθηκε ο εν λόγω αστυνομικός ο οποίος ανέφερε κατηγορηματικά ότι κρατούσε τα γάντια του και έκανε νεύμα στον οδηγό του διτρόχου για την πορεία που θ ακολουθήσουν.» #ΝεαΣμυρνη,el,[],[],[],2,2,5,['νεασμυρνη'],[],https://twitter.com/pepelepiou/status/1371770295229501441,False,https://twitter.com/tovimagr/status/1371732142774964224,0,,,,,,,,[],,,,
1371769772254330882,1371769772254330882,2021-03-16 10:26:14 UTC,2021-03-16,10:26:14,+0000,1278347071251271680,divine_pan,DivinePan,,"A εντάξει, λογικό...  #γάντια #ΝεαΣμυρνη #νεα_σμύρνη #ποναω #ποναω_ρε_μαλακες  https://t.co/7wNEdZq32v",el,[],[],['https://pbs.twimg.com/media/EwmAwcNWUAU0dIJ.png'],0,0,0,"['γάντια', 'νεασμυρνη', 'νεα_σμύρνη', 'ποναω', 'ποναω_ρε_μαλακες']",[],https://twitter.com/divine_pan/status/1371769772254330882,False,,1,https://pbs.twimg.com/media/EwmAwcNWUAU0dIJ.png,,,,,,,[],,,,
1371769740885164033,1371769740885164033,2021-03-16 10:26:07 UTC,2021-03-16,10:26:07,+0000,39606901,fredakon,ℱᵣᵢdₐ,,"Έχουμε νικητή &amp; είναι το ""Βήμα.gr"" #τροχαιοβουλη #kolosogo #antireport #ποναω #ΝεαΣμυρνη #BoycottGreekMedia  https://t.co/6kgsgd3sJp",el,[],[],['https://pbs.twimg.com/media/EwmBTyhXIAANQ-D.jpg'],5,42,108,"['τροχαιοβουλη', 'kolosogo', 'antireport', 'ποναω', 'νεασμυρνη', 'boycottgreekmedia']",[],https://twitter.com/fredakon/status/1371769740885164033,False,,1,https://pbs.twimg.com/media/EwmBTyhXIAANQ-D.jpg,,,,,,,[],,,,
1371768872836202499,1371732142774964224,2021-03-16 10:22:40 UTC,2021-03-16,10:22:40,+0000,1369608609617874944,fuentes_picolo,Carlos Fuentes Picolo,,@tovimagr Δεν είναι γάντια...φακός είναι. Σούργελα. #μμε_ξεφτιλες #μητσοτακη_παραιτησου #ΝεαΣμυρνη,el,[],[],[],0,0,4,"['μμε_ξεφτιλες', 'μητσοτακη_παραιτησου', 'νεασμυρνη']",[],https://twitter.com/fuentes_picolo/status/1371768872836202499,False,,0,,,,,,,,"[{'screen_name': 'tovimagr', 'name': 'ΤΟ ΒΗΜΑ', 'id': '231807647'}]",,,,
1371768406710554628,1371768406710554628,2021-03-16 10:20:49 UTC,2021-03-16,10:20:49,+0000,2272670793,ctsadaris,Chris Tsadaris,,"Δεν ήταν όπλο, ήταν ύφασμα που αλλάζει σχήμα.  #ΝεαΣμυρνη",el,[],[],[],0,0,0,['νεασμυρνη'],[],https://twitter.com/CTsadaris/status/1371768406710554628,False,,0,,,,,,,,[],,,,
1371767315826610177,1371767315826610177,2021-03-16 10:16:28 UTC,2021-03-16,10:16:28,+0000,46911521,ptsakalakos,Tsakalakos,,Κάθε μέρα υπάρχει και ένα νέο σοβαρό σκάνδαλο από την ΝΔ. Αρχίζω και ζαλίζομαι πλέον. Αχ ναι βρε ξέχασα... φταίει ο Πολάκης που καπνίζει! #ειδικη_αδεια #τροχαιο_βουλη #Νεα_Σμυρνη #AstraZeneca,el,[],[],[],0,0,1,"['ειδικη_αδεια', 'τροχαιο_βουλη', 'νεα_σμυρνη', 'astrazeneca']",[],https://twitter.com/PTsakalakos/status/1371767315826610177,False,,0,,,,,,,,[],,,,
1371767236080381958,1371767228153090053,2021-03-16 10:16:09 UTC,2021-03-16,10:16:09,+0000,1368259887919206400,telos_panton,Τσένη Φερλόπερ,,#τροχαιοβουλη #κυβερνηση_συμμορια #ΝεαΣμυρνη #δημοκρατια  https://t.co/rONQio0iCB,qme,[],[],['https://pbs.twimg.com/media/Ewl_B-UXAAAOsvq.jpg'],0,0,1,"['τροχαιοβουλη', 'κυβερνηση_συμμορια', 'νεασμυρνη', 'δημοκρατια']",[],https://twitter.com/Telos_Panton/status/1371767236080381958,False,,1,https://pbs.twimg.com/media/Ewl_B-UXAAAOsvq.jpg,,,,,,,[],,,,
1371766413715767297,1371766413715767297,2021-03-16 10:12:53 UTC,2021-03-16,10:12:53,+0000,571704925,georgets75,George Adamastos 🇬🇷,,Έχετε δει αρχηγό αντιπολίτευσης να χάνει τόσο γρήγορα μονάδες??  Όλοι ξέρουν ότι χωρίς το δεκανίκι του δεν θα κυβερνούσε ποτέ την Χώρα... αλλά αυτός είναι ανίκανος κ για την αντιπολίτευση...!!! #ΣΥΡΙΖΑ_ξεφτιλες #ευθυνη_Τσιπρα #Νεα_Σμυρνη #koufontinas_hungerstrike #ειδικη_αδεια  https://t.co/wcaGRlLdUR,el,[],[],['https://pbs.twimg.com/media/Ewl-SIEWEAAN3Wg.jpg'],0,0,0,"['συριζα_ξεφτιλες', 'ευθυνη_τσιπρα', 'νεα_σμυρνη', 'koufontinas_hungerstrike', 'ειδικη_αδεια']",[],https://twitter.com/GeorgeTs75/status/1371766413715767297,False,,1,https://pbs.twimg.com/media/Ewl-SIEWEAAN3Wg.jpg,,,,,,,[],,,,
1371765045768687616,1371765045768687616,2021-03-16 10:07:27 UTC,2021-03-16,10:07:27,+0000,2435413776,orwellsmith1984,Winston_Smith1984,,Φανταστικός διάλογος -Προεδρε γίνεται χαμός με την αδερφή σας -Να βρούμε έναν ξεδιάντροπο να ξεχάσουν #ΝεαΣμυρνη #τροχαιοβουλη και το #kolosogo  - Έχω τον κατάλληλο #ειδική_άδεια,el,[],[],[],0,4,11,"['νεασμυρνη', 'τροχαιοβουλη', 'kolosogo', 'ειδική_άδεια']",[],https://twitter.com/OrwellSmith1984/status/1371765045768687616,False,,0,,,,,,,,[],,,,
1371762115409756164,1371762115409756164,2021-03-16 09:55:49 UTC,2021-03-16,09:55:49,+0000,373863473,exofitsio,eXofitsio,,#Νεα_σμυρνη: Συγκλονίζουν οι καταγγελίες εναντίον α...  https://t.co/TkqJzawamj  https://t.co/yuthIHetiE,el,[],['https://exofitsio.blogspot.com/2021/03/blog-post_194.html?spref=tw'],['https://pbs.twimg.com/media/Ewl6XZqWYAIlS-A.png'],0,0,0,['νεα_σμυρνη'],[],https://twitter.com/eXofitsio/status/1371762115409756164,False,,1,https://pbs.twimg.com/media/Ewl6XZqWYAIlS-A.png,,,,,,,[],,,,
1371761156080209920,1371761156080209920,2021-03-16 09:52:00 UTC,2021-03-16,09:52:00,+0000,52732962,avgionline,Η ΑΥΓΗ,,Αστυνομική βία και πρακτικές από άλλες εποχές καταγγέλλει συλληφθείς μία ημέρα μετά τη διαδήλωση στη Νέα Σμύρνη #ΝεαΣμυρνη   https://t.co/HDp24WYduF,el,[],['https://www.avgi.gr/koinonia/382015_kataggelia-sok-gia-basanistiria-sti-gada'],[],7,4,11,['νεασμυρνη'],[],https://twitter.com/AvgiOnline/status/1371761156080209920,False,,0,,,,,,,,[],,,,
1371758178615037952,1371758178615037952,2021-03-16 09:40:10 UTC,2021-03-16,09:40:10,+0000,1460097440,olspin21,Olga Left 👈,,#τι_ψηφισατε_ρε_μαλακες  Για να ψηφίσετε βρε βούρλα #ΝΔ_ξεφτιλες #κυβερνηση_χουντα #κυβερνηση_χουντα ασχολούμαστε μ όλα τα φασισταρια τους κλεφτες τους απατεώνες τους παιδεραστές τα σκατα και τους βόθρους #τροχαιοβουλη #τροχαιο_βουλη #λιγνάδης #ειδικη_αδεια #ΝεαΣμυρνη #kolosogo #,el,[],[],[],0,3,12,"['τι_ψηφισατε_ρε_μαλακες', 'νδ_ξεφτιλες', 'κυβερνηση_χουντα', 'κυβερνηση_χουντα', 'τροχαιοβουλη', 'τροχαιο_βουλη', 'λιγνάδης', 'ειδικη_αδεια', 'νεασμυρνη', 'kolosogo']",[],https://twitter.com/olspin21/status/1371758178615037952,False,https://twitter.com/oPoligrafos/status/1371753349121458176,0,,,,,,,,[],,,,
1371757238247960581,1371757238247960581,2021-03-16 09:36:26 UTC,2021-03-16,09:36:26,+0000,1289523723817689095,rebelleia1,Leia of the rebels,,"#τροχαιο_βουλη #ειδικη_αδεια #λιγνάδης #μενδωνηπαραιτησου #κεραμεως_παραιτησου #ΝεαΣμυρνη #ΑΠΘ #BoycottGreekMedia Σίγουρα έχει κι άλλα που συνέβησαν πρόσφατα, αλλά δεν μου έρχονται τώρα. Όλα έχουν να κάνουν με το #kolosogo , κοίτα να δεις συμπτώσεις.",el,[],[],[],0,1,4,"['τροχαιο_βουλη', 'ειδικη_αδεια', 'λιγνάδης', 'μενδωνηπαραιτησου', 'κεραμεως_παραιτησου', 'νεασμυρνη', 'απθ', 'boycottgreekmedia', 'kolosogo']",[],https://twitter.com/RebelLeia1/status/1371757238247960581,False,,0,,,,,,,,[],,,,
1371756517909749763,1371756517909749763,2021-03-16 09:33:34 UTC,2021-03-16,09:33:34,+0000,18057452,gegenos,Gegenos,,"Κούλης: Ρε μαλάκες είπαμε να κανετε μια μαλακια να καλύψουμε το #λιγνάδη , εσείς γαμηθήκατε! #Αδωνις #ΝΔ_ξεφτιλες #ειδικη_αδεια #ΝεαΣμυρνη #Μητσοτακη",el,[],[],[],0,2,4,"['λιγνάδη', 'αδωνις', 'νδ_ξεφτιλες', 'ειδικη_αδεια', 'νεασμυρνη', 'μητσοτακη']",[],https://twitter.com/gegenos/status/1371756517909749763,False,,0,,,,,,,,[],,,,
1371755367391055874,1371755367391055874,2021-03-16 09:29:00 UTC,2021-03-16,09:29:00,+0000,535315559,avgerinosx,avgerinosx #5666c,,"Ο Νίκος Μπογιόπουλος @NMpogiopoulos για την αστυνομική βία στην @AGiamali  : ""Πόσα μεμονωμένα περιστατικά κάνουν ένα καθεστώς    #Νεα_Σμυρνη #ποναω_ρε_μαλακες #Πανορμου #ποναω #ΝΔ_θελατε #Η_ανοδος_της_ακροδεξιας_στην_Ελλαδα    https://t.co/25vE6gZfDt",el,"[{'screen_name': 'nmpogiopoulos', 'name': 'μπογιόπουλος νίκος', 'id': '866059077792739329'}, {'screen_name': 'agiamali', 'name': 'αναστασία γιάμαλη', 'id': '1219458530'}]",['https://youtu.be/xOSdiHgXTcI'],[],0,1,6,"['νεα_σμυρνη', 'ποναω_ρε_μαλακες', 'πανορμου', 'ποναω', 'νδ_θελατε', 'η_ανοδος_της_ακροδεξιας_στην_ελλαδα']",[],https://twitter.com/avgerinosx/status/1371755367391055874,False,,0,,,,,,,,[],,,,
1371754371160084482,1371754371160084482,2021-03-16 09:25:02 UTC,2021-03-16,09:25:02,+0000,211796444,newpostgr,newpost.gr,,Τι ανέδειξε έρευνα της ΕΛ.ΑΣ. για τη φωτογραφία μοτοσικλετιστή αστυνομικού που φαίνεται να «προτάσσει» με το αριστερό του χέρι ένα άγνωστο αντικείμενο που μοιάζει με όπλο. #newpost #Νεα_Σμυρνη  https://t.co/5pOzZBpiYS,el,[],['http://ow.ly/KfLc50DZU8E'],[],1,0,1,"['newpost', 'νεα_σμυρνη']",[],https://twitter.com/newpostgr/status/1371754371160084482,False,,0,,,,,,,,[],,,,
1371753349121458176,1371753349121458176,2021-03-16 09:20:59 UTC,2021-03-16,09:20:59,+0000,1205463582902759424,opoligrafos,Ο Πολύγραφος,,"Αντιπρόεδρος ΠΟΑΣΥ, Αθανάσιος Νταβούρας, για τον ξυλοδαρμό πολίτη στη Νέα Σμύρνη: «Για τρεις γκλοπιές… απολογούμαστε στο ΑΠΛΥΤΑΡΙΟ!»  #ΝεαΣμυρνη #νεα_σμύρνη #αστυνομικη_βια #αστυνομια #ΠΟΑΣΥ #Χρυσοχοιδης #κυβερνηση_τσιρκο #κυβερνηση_Μητσοτακη #ΝΔ_θελατε    https://t.co/WQs5rfJPji  https://t.co/WcOsY1uPH6",el,[],['https://www.opoligrafos.gr/greece/antiproedros-poasu-apologoumaste-sto-aplutario-gia-3-gklopies/'],[],9,33,63,"['νεασμυρνη', 'νεα_σμύρνη', 'αστυνομικη_βια', 'αστυνομια', 'ποασυ', 'χρυσοχοιδης', 'κυβερνηση_τσιρκο', 'κυβερνηση_μητσοτακη', 'νδ_θελατε']",[],https://twitter.com/oPoligrafos/status/1371753349121458176,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371752923118645248/pu/img/AO6asiRnQptghEni.jpg,,,,,,,[],,,,
1371751442575417351,1371740787680161792,2021-03-16 09:13:24 UTC,2021-03-16,09:13:24,+0000,1107025795611049985,atoni_lida,Άτονη Λήδα,,@FainaRom_parody @KostasVaxevanis Ρε Πρόεδρε κάπου έλεος! Θα μας ζητήσετε #ειδικη_αδεια για να δερνουν και οι μπατσοι! ΕΛΕΟΣ! #ΝεαΣμυρνη #νεα_σμυρνη,el,[],[],[],1,1,2,"['ειδικη_αδεια', 'νεασμυρνη', 'νεα_σμυρνη']",[],https://twitter.com/atoni_lida/status/1371751442575417351,False,,0,,,,,,,,"[{'screen_name': 'FainaRom_parody', 'name': 'Φαιναρέτη Ρωμανού', 'id': '1201786297456693248'}, {'screen_name': 'KostasVaxevanis', 'name': 'Kostas.Vaxevanis', 'id': '289527193'}]",,,,
1371751159241801728,1371751159241801728,2021-03-16 09:12:16 UTC,2021-03-16,09:12:16,+0000,1148129563010093056,slartibfast42,Fjord Designer,,"Καλημέρα. Τι έκανε σήμερα η κυβερνησάρα για να ξεχαστεί η #ειδική_άδεια μετά το #τροχαίο_βουλή, τη #νέα_σμύρνη,  την #αστυνομική_βία, τους απευθείας διορισμούς #Μενδώνη που κάλυπτε #Λιγνάδη και τόσα άλλα που βαριέμαι να απαριθμήσω κατά σειρά;",el,[],[],[],12,76,153,"['ειδική_άδεια', 'τροχαίο_βουλή', 'νέα_σμύρνη', 'αστυνομική_βία', 'μενδώνη', 'λιγνάδη']",[],https://twitter.com/Slartibfast42/status/1371751159241801728,False,,0,,,,,,,,[],,,,
1371750972607889412,1371750972607889412,2021-03-16 09:11:32 UTC,2021-03-16,09:11:32,+0000,78114955,alfavita,alfavita.gr,,"Τόσο τα φαινόμενα βίας προς τους πολίτες στη Νέα Σμύρνη όσο και η επίθεση στον αστυνομικό είναι ένα παράδειγμα του νόμου του Νεύτωνα, πως η κάθε δράση έχει και αντίδραση, αναφέρει μεταξύ άλλων ο Πανελλήνιος Σύλλογος Πτυχιούχων. #ΝεαΣμυρνη   https://t.co/DyCRxCELLd",el,[],['https://www.alfavita.gr/ekpaideysi/anakoinoseis/345865_panellinios-syllogos-ptyhioyhon-katadikazoyme-kathe-morfi-bias'],[],0,0,0,['νεασμυρνη'],[],https://twitter.com/alfavita/status/1371750972607889412,False,,0,,,,,,,,[],,,,
